race_index,year,race,driverId,F2_champion,Former_F1_World_Champion,Nationality,home_race,constructorId,engine_manufacturer,constructor_nationality,starting_grid_position,points_in_previous_race,fastest_lap_from_last_race,laps_in_previous_race,race_win,new_index,constructorId_points_at_stage_of_season,driver_points_at_stage_of_season
268,2010,Hungarian Grand Prix,4,0,1,Spanish,0,6,Ferrari,Italian,3,25.0,76009,67.0,0,272,238.0,141.0
268,2010,Hungarian Grand Prix,13,0,0,Brazilian,0,6,Ferrari,Italian,4,18.0,76001,67.0,0,281,238.0,97.0
268,2010,Hungarian Grand Prix,20,0,1,German,0,9,Renault,Austrian,1,15.0,76008,67.0,0,288,312.0,151.0
268,2010,Hungarian Grand Prix,17,0,0,Australian,0,9,Renault,Austrian,2,8.0,77007,67.0,1,285,312.0,161.0
268,2010,Hungarian Grand Prix,16,0,0,German,0,10,Mercedes,Indian,13,0.0,77007,65.0,0,284,47.0,35.0
268,2010,Hungarian Grand Prix,24,1,0,Italian,0,10,Mercedes,Indian,16,0.0,77006,65.0,0,292,47.0,12.0
268,2010,Hungarian Grand Prix,37,0,0,Spanish,0,15,Ferrari,Swiss,9,0.0,77005,66.0,0,305,23.0,6.0
268,2010,Hungarian Grand Prix,155,0,0,Japanese,0,15,Ferrari,Swiss,23,0.0,77001,66.0,0,423,23.0,17.0
268,2010,Hungarian Grand Prix,3,1,1,German,0,131,Mercedes,German,6,4.0,77006,66.0,0,271,132.0,94.0
268,2010,Hungarian Grand Prix,30,0,1,German,0,131,Mercedes,German,14,2.0,77001,66.0,0,298,132.0,38.0
268,2010,Hungarian Grand Prix,29,0,0,Japanese,0,164,Cosworth,Spanish,24,0.0,84005,19.0,0,297,0.0,0.0
268,2010,Hungarian Grand Prix,811,0,0,Brazilian,0,164,Cosworth,Spanish,22,0.0,81009,63.0,0,1079,0.0,0.0
268,2010,Hungarian Grand Prix,810,0,0,Brazilian,0,166,Cosworth,British,21,0.0,81007,50.0,0,1078,0.0,0.0
268,2010,Hungarian Grand Prix,10,1,0,German,0,166,Cosworth,British,18,0.0,78002,64.0,0,278,0.0,0.0
268,2010,Hungarian Grand Prix,5,0,0,Finnish,0,205,Cosworth,Malaysian,19,0.0,81007,56.0,0,273,0.0,0.0
268,2010,Hungarian Grand Prix,15,0,0,Italian,0,205,Cosworth,Malaysian,20,0.0,134005,3.0,0,283,0.0,0.0
269,2010,Belgian Grand Prix,18,0,1,British,0,1,Mercedes,British,5,4.0,84002,69.0,0,287,329.0,147.0
269,2010,Belgian Grand Prix,1,1,1,British,0,1,Mercedes,British,2,0.0,86003,23.0,1,270,329.0,182.0
269,2010,Belgian Grand Prix,22,0,0,Brazilian,0,3,Cosworth,British,7,1.0,83008,69.0,0,291,40.0,30.0
269,2010,Belgian Grand Prix,807,1,0,German,0,3,Cosworth,British,9,8.0,Not Found,70.0,0,1076,40.0,10.0
269,2010,Belgian Grand Prix,808,0,0,Russian,0,4,Renault,French,23,10.0,84008,70.0,0,1077,123.0,19.0
269,2010,Belgian Grand Prix,9,0,0,Polish,0,4,Renault,French,3,0.0,87008,23.0,0,278,123.0,104.0
269,2010,Belgian Grand Prix,153,0,0,Spanish,0,5,Ferrari,Italian,11,0.0,Not Found,1.0,0,422,10.0,3.0
269,2010,Belgian Grand Prix,67,0,0,Swiss,0,5,Ferrari,Italian,16,0.0,Not Found,69.0,0,336,10.0,7.0
269,2010,Belgian Grand Prix,4,0,1,Spanish,0,6,Ferrari,Italian,10,18.0,83002,70.0,0,273,250.0,141.0
269,2010,Belgian Grand Prix,13,0,0,Brazilian,0,6,Ferrari,Italian,6,12.0,83003,70.0,0,282,250.0,109.0
269,2010,Belgian Grand Prix,20,0,1,German,0,9,Renault,Austrian,4,15.0,82004,70.0,0,289,330.0,151.0
269,2010,Belgian Grand Prix,17,0,0,Australian,0,9,Renault,Austrian,1,25.0,83007,70.0,0,286,330.0,179.0
269,2010,Belgian Grand Prix,24,1,0,Italian,0,10,Mercedes,Indian,12,0.0,85004,69.0,0,293,58.0,13.0
269,2010,Belgian Grand Prix,16,0,0,German,0,10,Mercedes,Indian,8,0.0,88002,15.0,0,285,58.0,45.0
269,2010,Belgian Grand Prix,37,0,0,Spanish,0,15,Ferrari,Swiss,24,6.0,84003,69.0,0,306,27.0,6.0
269,2010,Belgian Grand Prix,155,0,0,Japanese,0,15,Ferrari,Swiss,17,2.0,84003,69.0,0,424,27.0,21.0
269,2010,Belgian Grand Prix,3,1,1,German,0,131,Mercedes,German,14,0.0,88000,15.0,0,272,146.0,102.0
269,2010,Belgian Grand Prix,30,0,1,German,0,131,Mercedes,German,21,0.0,85004,69.0,0,299,146.0,44.0
269,2010,Belgian Grand Prix,811,0,0,Brazilian,0,164,Cosworth,Spanish,18,0.0,88001,67.0,0,1080,0.0,0.0
269,2010,Belgian Grand Prix,29,0,0,Japanese,0,164,Cosworth,Spanish,19,0.0,89003,66.0,0,298,0.0,0.0
269,2010,Belgian Grand Prix,10,1,0,German,0,166,Cosworth,British,20,0.0,88007,67.0,0,279,0.0,0.0
269,2010,Belgian Grand Prix,810,0,0,Brazilian,0,166,Cosworth,British,22,0.0,87003,66.0,0,1079,0.0,0.0
269,2010,Belgian Grand Prix,5,0,0,Finnish,0,205,Cosworth,Malaysian,13,0.0,87005,67.0,0,274,0.0,0.0
269,2010,Belgian Grand Prix,15,0,0,Italian,0,205,Cosworth,Malaysian,15,0.0,87004,67.0,0,284,0.0,0.0
270,2010,Italian Grand Prix,1,1,1,British,0,1,Mercedes,British,5,25.0,109001,44.0,0,271,347.0,182.0
270,2010,Italian Grand Prix,18,0,1,British,0,1,Mercedes,British,2,0.0,113009,15.0,0,288,347.0,165.0
270,2010,Italian Grand Prix,22,0,0,Brazilian,0,3,Cosworth,British,10,0.0,Not Found,0.0,0,292,47.0,31.0
270,2010,Italian Grand Prix,807,1,0,German,0,3,Cosworth,British,8,0.0,Not Found,43.0,0,1077,47.0,16.0
270,2010,Italian Grand Prix,808,0,0,Russian,0,4,Renault,French,20,2.0,111002,44.0,0,1078,127.0,19.0
270,2010,Italian Grand Prix,9,0,0,Polish,0,4,Renault,French,9,15.0,110008,44.0,0,279,127.0,108.0
270,2010,Italian Grand Prix,153,0,0,Spanish,0,5,Ferrari,Italian,15,0.0,112006,44.0,0,423,10.0,3.0
270,2010,Italian Grand Prix,67,0,0,Swiss,0,5,Ferrari,Italian,14,0.0,Not Found,44.0,0,337,10.0,7.0
270,2010,Italian Grand Prix,4,0,1,Spanish,0,6,Ferrari,Italian,1,0.0,111004,37.0,1,274,290.0,166.0
270,2010,Italian Grand Prix,13,0,0,Brazilian,0,6,Ferrari,Italian,3,12.0,110001,44.0,0,283,290.0,124.0
270,2010,Italian Grand Prix,17,0,0,Australian,0,9,Renault,Austrian,4,18.0,109004,44.0,0,287,350.0,187.0
270,2010,Italian Grand Prix,20,0,1,German,0,9,Renault,Austrian,6,0.0,111009,43.0,0,290,350.0,163.0
270,2010,Italian Grand Prix,16,0,0,German,0,10,Mercedes,Indian,11,10.0,110005,44.0,0,286,58.0,45.0
270,2010,Italian Grand Prix,24,1,0,Italian,1,10,Mercedes,Indian,19,1.0,112003,44.0,0,294,58.0,13.0
270,2010,Italian Grand Prix,37,0,0,Spanish,0,15,Ferrari,Swiss,16,0.0,113005,44.0,0,307,27.0,6.0
270,2010,Italian Grand Prix,155,0,0,Japanese,0,15,Ferrari,Swiss,13,4.0,112007,44.0,0,425,27.0,21.0
270,2010,Italian Grand Prix,3,1,1,German,0,131,Mercedes,German,7,8.0,112007,44.0,0,273,158.0,112.0
270,2010,Italian Grand Prix,30,0,1,German,0,131,Mercedes,German,12,6.0,112009,44.0,0,300,158.0,46.0
270,2010,Italian Grand Prix,811,0,0,Brazilian,0,164,Cosworth,Spanish,22,0.0,140002,5.0,0,1081,0.0,0.0
270,2010,Italian Grand Prix,29,0,0,Japanese,0,164,Cosworth,Spanish,23,0.0,115005,42.0,0,299,0.0,0.0
270,2010,Italian Grand Prix,810,0,0,Brazilian,0,166,Cosworth,British,21,0.0,116007,43.0,0,1080,0.0,0.0
270,2010,Italian Grand Prix,10,1,0,German,0,166,Cosworth,British,24,0.0,115003,43.0,0,280,0.0,0.0
270,2010,Italian Grand Prix,15,0,0,Italian,1,205,Cosworth,Malaysian,17,0.0,115001,43.0,0,285,0.0,0.0
270,2010,Italian Grand Prix,5,0,0,Finnish,0,205,Cosworth,Malaysian,18,0.0,116008,43.0,0,275,0.0,0.0
271,2010,Singapore Grand Prix,1,1,1,British,0,1,Mercedes,British,3,0.0,Not Found,0.0,0,272,359.0,182.0
271,2010,Singapore Grand Prix,18,0,1,British,0,1,Mercedes,British,4,18.0,85006,53.0,0,289,359.0,177.0
271,2010,Singapore Grand Prix,22,0,0,Brazilian,0,3,Cosworth,British,6,1.0,85002,53.0,0,293,56.0,39.0
271,2010,Singapore Grand Prix,807,1,0,German,0,3,Cosworth,British,17,6.0,Not Found,53.0,0,1078,56.0,17.0
271,2010,Singapore Grand Prix,808,0,0,Russian,0,4,Renault,French,12,0.0,85006,53.0,0,1079,133.0,19.0
271,2010,Singapore Grand Prix,9,0,0,Polish,0,4,Renault,French,8,4.0,85006,53.0,0,280,133.0,114.0
271,2010,Singapore Grand Prix,153,0,0,Spanish,0,5,Ferrari,Italian,11,0.0,85005,52.0,0,424,10.0,3.0
271,2010,Singapore Grand Prix,67,0,0,Swiss,0,5,Ferrari,Italian,13,0.0,Not Found,53.0,0,338,10.0,7.0
271,2010,Singapore Grand Prix,13,0,0,Brazilian,0,6,Ferrari,Italian,24,15.0,85006,53.0,0,284,319.0,128.0
271,2010,Singapore Grand Prix,4,0,1,Spanish,0,6,Ferrari,Italian,1,25.0,84001,53.0,1,275,319.0,191.0
271,2010,Singapore Grand Prix,17,0,0,Australian,0,9,Renault,Austrian,5,8.0,84003,53.0,0,288,383.0,202.0
